MOD_RAZONA_CUANTITATIVO_PNAL,MOD_LECTURA_CRITICA_PNAL,MOD_COMPETEN_CIUDADA_PNAL,MOD_INGLES_PNAL,MOD_COMUNI_ESCRITA_PNAL,PUNT_GLOBAL,id_unico
32,57,45,90,77.0,161,36386
16,37,72,63,2.0,135,126206
56,97,75,45,96.0,175,42138
35,58,62,79,66.0,159,7443
12,5,27,55,18.0,124,54926
96,59,55,92,57.0,173,173171
92,94,94,86,97.0,195,239113
23,64,30,38,46.0,140,152724
89,80,51,50,76.0,168,160008
74,75,96,87,56.0,175,95503
60,64,66,51,73.0,160,188048
5,2,7,4,16.0,101,186422
22,52,28,25,22.0,133,228411
58,72,66,87,36.0,163,122472
21,5,4,11,80.0,120,137649
14,3,2,60,45.0,116,88365
55,78,16,11,47.0,140,144895
51,2,19,16,1.0,98,66704
28,26,34,16,43.0,131,241346
30,64,78,75,72.0,162,194474
10,25,39,34,89.0,140,265
31,13,3,13,1.0,104,171505
73,43,60,17,31.0,146,44314
25,10,11,32,17.0,121,54532
47,37,64,67,32.0,150,161327
51,30,29,51,8.0,134,60864
45,41,61,24,42.0,143,174036
28,15,18,2,13.0,115,71281
41,56,25,61,88.0,154,122646
60,24,4,52,84.0,141,14973
30,90,31,13,98.0,155,41640
94,97,91,90,65.0,190,15884
14,59,39,51,77.0,147,100971
66,33,47,82,68.0,159,147500
35,23,9,84,47.0,138,229005
61,79,71,64,60.0,163,29563
7,19,3,2,2.0,98,133420
2,7,10,6,31.0,108,145787
13,17,48,27,12.0,124,8405
92,86,94,96,81.0,191,8160
64,76,66,60,24.0,157,118059
49,59,43,52,11.0,142,98821
63,69,65,82,57.0,164,181677
35,48,25,23,10.0,129,166062
87,60,64,60,55.0,162,236523
54,21,14,48,41.0,135,171322
61,83,76,52,95.0,172,153880
92,92,98,77,89.0,191,121207
67,38,63,14,87.0,154,163473
77,82,79,81,76.0,176,72896
70,37,5,79,6.0,135,47343
98,98,95,97,71.0,200,211903
77,70,88,77,46.0,168,189383
81,100,100,88,91.0,215,137545
89,95,61,95,17.0,176,42830
89,80,95,65,19.0,170,164736
84,86,81,87,40.0,174,172701
26,48,44,21,95.0,149,102513
96,89,96,85,88.0,193,40610
77,36,37,95,53.0,161,200460
92,72,83,90,75.0,182,15258
38,47,37,59,9.0,138,237702
90,86,75,67,50.0,171,126
7,17,36,24,1.0,100,57461
4,3,10,8,22.0,107,208349
100,74,73,99,81.0,192,64835
37,21,50,42,4.0,130,84722
73,75,65,39,94.0,168,225217
96,43,61,61,80.0,169,216867
37,32,46,60,9.0,137,44135
1,7,6,7,6.0,98,151894
12,48,74,61,2.0,135,184665
82,85,50,72,43.0,164,8187
27,26,24,37,2.0,122,140971
32,45,82,32,42.0,146,47707
44,72,65,7,62.0,148,241727
7,11,11,6,1.0,87,236318
89,93,74,78,40.0,174,59229
57,38,49,71,34.0,150,141126
78,75,41,70,27.0,158,92171
57,82,24,46,37.0,149,116882
34,9,2,13,19.0,113,151009
73,70,87,75,90.0,177,227670
98,75,27,39,49.0,160,119536
74,97,99,95,94.0,196,246143
56,67,45,57,71.0,158,241953
47,14,27,38,8.0,127,32264
57,33,89,87,1.0,135,201827
80,87,82,91,28.0,174,116741
90,57,66,68,67.0,168,74929
35,25,34,55,9.0,132,80121
36,14,15,31,6.0,120,33185
13,1,9,1,9.0,95,233972
42,73,35,5,49.0,139,41363
48,49,48,34,37.0,144,65160
66,49,43,64,79.0,159,149649
85,100,100,79,66.0,191,150541
24,10,6,71,39.0,128,194668
91,97,88,98,81.0,195,140782
67,55,49,59,50.0,154,73402
53,62,82,19,43.0,151,27317
1,13,15,2,41.0,110,88681
60,75,60,54,23.0,154,130418
41,19,29,49,20.0,135,236460
37,26,20,29,23.0,131,186637
35,40,14,37,48.0,134,227883
89,86,96,70,47.0,176,47075
17,52,18,5,34.0,126,84164
84,69,48,69,12.0,155,244291
15,20,11,64,89.0,139,205050
17,21,17,22,11.0,119,127843
62,57,66,57,80.0,162,92413
47,38,48,60,1.0,120,66019
4,38,20,47,46.0,129,12374
18,73,23,50,1.0,114,42775
73,78,72,88,46.0,169,158396
37,29,35,45,75.0,145,86748
11,36,44,42,67.0,140,220781
25,54,70,11,70.0,146,59695
75,72,84,66,74.0,171,76411
77,95,26,53,83.0,167,204406
31,95,95,74,18.0,165,63558
19,35,4,4,15.0,113,63956
60,12,17,48,13.0,129,102305
33,47,43,13,75.0,143,120893
45,28,13,24,12.0,125,223828
48,56,97,68,86.0,171,215487
11,31,24,14,35.0,125,67033
82,80,88,82,69.0,178,102098
84,88,63,15,82.0,165,213715
50,58,12,54,20.0,139,150163
21,31,35,49,78.0,144,135493
80,8,88,74,37.0,155,120780
57,87,75,78,88.0,175,166338
56,57,26,16,48.0,140,242301
46,46,43,45,71.0,150,233779
25,38,34,83,91.0,156,48951
19,39,26,25,67.0,136,29969
31,28,8,24,1.0,114,12088
49,48,58,34,26.0,145,164816
18,17,37,1,83.0,127,86506
11,1,2,29,35.0,106,30382
75,72,76,68,33.0,163,119021
44,69,79,27,56.0,152,184925
21,53,66,46,60.0,147,226670
37,78,53,37,42.0,149,38730
55,45,40,35,75.0,150,188347
52,8,17,6,78.0,131,199609
44,2,4,15,64.0,120,186258
33,48,28,2,27.0,129,99562
53,71,75,12,44.0,149,218580
39,15,39,28,46.0,134,109235
7,63,34,2,62.0,130,69021
23,7,79,46,39.0,137,92542
51,26,42,44,16.0,138,11588
15,21,15,10,12.0,115,104651
13,59,43,23,51.0,137,148203
29,6,47,46,36.0,133,75620
28,50,74,47,54.0,148,131506
65,43,19,26,38.0,139,37200
28,59,48,41,28.0,143,114873
99,85,95,92,98.0,201,35002
35,31,60,56,92.0,155,26092
1,9,20,21,58.0,117,184963
1,22,23,92,1.0,107,135405
14,16,26,52,30.0,130,208033
65,97,92,72,44.0,173,13890
10,2,32,59,4.0,116,156750
21,4,9,42,34.0,120,33817
95,97,92,51,54.0,178,179291
70,10,41,45,50.0,142,205757
66,17,57,68,46.0,149,82352
86,88,98,70,32.0,176,92779
78,31,18,84,78.0,157,122294
91,71,42,43,50.0,158,230001
35,34,18,19,20.0,128,128253
91,96,99,99,79.0,200,199699
36,41,34,46,22.0,139,54675
98,87,83,91,95.0,194,76236
18,31,19,75,51.0,138,222985
4,13,27,55,11.0,120,37254
12,37,23,6,7.0,116,242043
53,52,21,70,72.0,153,128040
79,98,84,99,12.0,178,3722
63,55,52,58,1.0,126,75863
3,4,49,16,52.0,120,1568
69,70,62,97,98.0,183,54830
71,53,78,40,98.0,168,194679
36,19,7,44,41.0,128,87961
71,53,80,47,85.0,165,91718
23,33,41,39,71.0,143,166231
22,15,20,61,5.0,123,165027
83,50,75,69,90.0,172,178306
47,82,65,50,33.0,155,80191
76,77,59,73,84.0,171,132460
78,77,72,68,71.0,170,23149
80,97,82,87,86.0,186,4931
22,9,35,60,48.0,134,165473
17,20,26,44,25.0,129,214918
28,16,23,14,2.0,115,125063
91,91,64,81,76.0,180,63230
15,2,6,20,1.0,86,108748
44,23,54,42,25.0,140,245067
1,23,13,4,60.0,114,235217
60,86,90,46,88.0,172,11751
30,77,90,71,72.0,166,90747
77,76,61,90,53.0,169,122653
10,18,27,30,23.0,124,206671
34,73,88,67,56.0,160,160834
76,35,67,48,24.0,151,50603
53,83,70,66,20.0,158,189596
69,28,5,2,79.0,132,66079
45,63,50,26,26.0,144,9192
7,23,2,44,24.0,117,225682
69,80,67,98,51.0,172,186151
65,34,23,27,3.0,129,43166
56,56,59,65,27.0,153,76187
56,27,9,41,77.0,140,204493
25,49,48,56,34.0,143,14821
34,57,53,37,1.0,118,177620
89,92,90,82,35.0,178,204353
13,38,15,6,25.0,121,70115
22,11,7,10,53.0,118,40844
84,83,77,70,55.0,169,216591
98,100,100,92,96.0,212,88613
40,42,36,52,47.0,144,67899
19,11,23,20,49.0,125,172403
6,33,15,37,1.0,99,39073
61,44,61,38,76.0,155,238098
72,52,40,29,18.0,144,197142
97,98,74,98,84.0,197,206044
67,41,78,44,69.0,158,21634
92,57,54,59,81.0,168,40422
5,7,14,3,55.0,112,195773
63,52,6,11,27.0,131,244543
97,67,81,65,82.0,177,110149
76,32,54,54,23.0,149,232900
93,95,84,88,81.0,189,93058
41,34,11,11,86.0,137,4699
53,28,75,22,1.0,117,238230
77,46,83,42,17.0,153,111986
34,15,28,4,1.0,99,44174
24,83,24,27,8.0,133,150314
26,59,2,25,1.0,99,47395
91,34,12,21,1.0,114,68387
57,54,24,91,84.0,162,202988
18,16,43,34,65.0,136,2855
32,25,25,39,52.0,135,225109
73,39,55,34,19.0,146,44619
58,15,3,29,18.0,123,86835
75,77,96,72,89.0,180,189188
17,85,82,72,86.0,166,83545
14,35,20,11,46.0,125,139289
33,44,63,42,41.0,144,179459
12,65,28,6,14.0,125,236666
26,56,82,71,58.0,155,27206
71,36,35,80,64.0,157,67058
8,7,1,6,1.0,77,94487
95,61,57,89,28.0,169,145770
52,51,56,91,55.0,160,128783
35,74,71,67,14.0,150,188396
54,6,35,8,11.0,122,220754
11,36,23,9,3.0,116,1028
27,46,28,58,51.0,142,56906
25,40,82,53,19.0,145,111135
85,96,97,89,31.0,183,15046
24,29,20,24,71.0,135,237090
54,70,71,95,3.0,157,111108
19,17,59,39,15.0,131,25611
80,62,60,45,51.0,157,2649
46,41,44,70,17.0,146,195057
58,82,63,68,67.0,165,131086
46,29,7,98,26.0,145,41814
95,100,85,80,28.0,184,165886
29,26,70,28,33.0,139,82903
56,25,69,30,52.0,145,189323
35,9,31,23,64.0,133,234403
44,2,26,38,37.0,128,221565
42,57,64,68,89.0,163,77753
85,96,96,95,58.0,187,157661
14,45,31,63,14.0,134,150926
3,9,30,33,64.0,125,24600
48,86,48,39,58.0,153,173722
19,16,45,58,99.0,152,867
1,30,52,33,44.0,128,95030
84,36,75,97,1.0,141,158037
97,100,75,94,84.0,197,29562
47,54,77,76,32.0,157,68291
98,78,58,86,96.0,186,200145
97,53,92,46,2.0,157,167833
81,87,85,67,73.0,176,183902
88,81,68,83,32.0,170,102285
78,87,72,85,39.0,170,199083
50,85,33,70,18.0,152,78360
90,79,72,60,69.0,171,182092
54,70,69,4,58.0,147,206597
91,85,79,54,52.0,169,91893
97,93,71,91,96.0,193,180402
32,54,48,7,74.0,143,81272
91,96,79,29,92.0,178,75935
46,58,70,50,78.0,158,23846
81,69,86,84,76.0,176,231480
7,17,7,4,56.0,113,36727
14,18,2,41,38.0,118,219605
5,2,5,2,7.0,95,110381
75,94,96,48,45.0,171,64473
20,39,59,5,63.0,136,244645
64,73,55,43,76.0,160,89351
96,60,77,89,56.0,175,184907
94,66,83,94,32.0,176,125656
77,98,100,81,91.0,193,164376
68,18,79,45,89.0,159,195130
1,13,3,31,1.0,84,217101
30,70,14,41,7.0,130,175346
4,10,26,27,97.0,134,134670
62,65,62,76,74.0,165,80959
23,83,35,60,75.0,154,214003
83,46,49,24,59.0,151,193290
30,50,42,85,86.0,159,126165
47,32,28,57,17.0,138,77547
30,51,47,32,49.0,142,114903
76,57,39,73,67.0,161,41766
29,45,40,36,69.0,145,67285
33,57,42,61,26.0,145,135771
40,41,51,2,82.0,141,232129
100,100,99,96,100.0,231,98832
28,20,42,31,46.0,134,115557
79,80,71,45,33.0,160,198069
39,52,68,25,87.0,154,212661
15,58,45,35,74.0,145,62025
64,78,76,23,91.0,165,212822
22,13,17,40,58.0,129,147799
86,83,60,59,33.0,163,167347
67,96,90,82,100.0,192,134679
82,89,96,94,54.0,182,157217
51,15,43,43,86.0,148,193968
71,89,80,49,50.0,164,67363
23,50,61,57,53.0,147,132651
71,61,47,55,43.0,154,68565
27,15,59,22,69.0,139,229995
63,83,68,47,90.0,168,98864
18,22,21,24,2.0,117,232989
79,94,65,73,54.0,170,37836
30,50,17,78,47.0,144,121866
64,1,2,64,15.0,118,66804
38,13,25,22,8.0,122,56414
21,33,53,47,58.0,141,223761
89,47,85,53,54.0,163,156493
25,54,48,59,5.0,137,8974
29,41,71,61,19.0,145,132553
41,74,79,11,11.0,142,180539
57,13,13,79,63.0,143,237748
16,37,29,3,8.0,118,73991
19,14,17,27,46.0,125,1977
66,95,51,32,20.0,155,185100
69,79,80,63,89.0,173,194627
94,94,98,79,67.0,189,222757
14,5,6,2,1.0,82,112710
49,70,28,65,30.0,149,204244
89,92,73,40,49.0,166,74024
14,45,44,15,22.0,131,100708
69,76,75,68,26.0,161,213409
3,29,54,37,80.0,138,100440
18,11,39,11,86.0,134,109382
4,14,15,14,23.0,115,122169
3,18,21,38,15.0,118,60008
10,35,11,16,1.0,110,184969
84,83,78,87,96.0,185,125908
61,57,82,41,28.0,153,5038
82,48,37,57,77.0,159,79025
68,57,54,59,56.0,155,129294
43,25,10,3,46.0,124,217227
2,14,2,10,35.0,106,214040
71,92,73,79,78.0,176,232807
49,76,46,74,49.0,156,76118
7,12,57,60,14.0,129,221635
15,14,16,41,33.0,125,178579
84,68,55,72,79.0,169,25842
25,26,18,33,49.0,131,204395
99,51,19,49,41.0,155,119911
72,63,66,37,15.0,150,202550
42,63,62,32,33.0,147,164525
11,20,46,53,13.0,129,123994
16,85,43,3,92.0,147,137653
75,86,62,75,42.0,166,104200
94,84,99,96,92.0,198,127254
89,44,43,68,80.0,164,117663
52,70,69,92,71.0,170,122877
100,99,97,100,66.0,221,222095
62,97,23,92,80.0,173,177099
46,95,56,92,58.0,169,192137
10,11,12,38,18.0,118,232029
42,15,87,18,93.0,152,119791
29,69,74,85,47.0,159,217075
18,4,6,50,88.0,129,93112
63,28,63,58,67.0,155,182355
49,69,56,48,100.0,185,81243
95,24,25,21,43.0,144,214998
31,82,42,88,64.0,161,238328
20,37,32,14,1.0,104,245013
93,80,71,84,79.0,180,24834
76,87,89,70,90.0,180,227124
28,22,62,56,6.0,134,209306
86,83,78,98,65.0,183,161206
59,80,51,2,76.0,151,103717
43,54,27,78,88.0,158,50137
71,62,90,46,32.0,159,228409
55,62,47,37,26.0,147,128641
74,40,43,39,72.0,154,80571
84,74,40,70,42.0,160,156667
12,43,85,63,33.0,146,189141
5,15,17,4,5.0,106,166544
35,72,32,90,88.0,164,116324
22,24,11,70,19.0,130,151727
15,18,16,38,3.0,116,187060
2,2,1,1,38.0,92,12449
33,2,4,78,39.0,125,115882
12,31,52,9,75.0,136,210348
62,58,33,64,53.0,152,239437
36,83,72,71,46.0,159,234324
14,68,55,40,7.0,135,175914
91,97,79,88,93.0,191,188394
30,27,38,20,29.0,132,211892
66,92,94,70,100.0,205,47146
5,33,15,14,10.0,114,214001
18,29,46,50,31.0,137,27336
65,75,50,47,63.0,157,193985
59,70,69,52,30.0,155,187914
31,25,31,4,92.0,138,68404
89,38,68,73,38.0,161,212205
31,57,45,38,31.0,142,166670
47,51,70,92,1.0,134,165796
56,85,59,94,77.0,174,148138
95,86,89,82,95.0,190,117197
17,29,6,15,28.0,120,166843
41,33,30,10,94.0,144,241525
77,70,58,77,27.0,161,231050
85,67,80,94,55.0,174,146629
50,64,39,44,49.0,148,223861
52,61,61,32,19.0,146,161132
38,59,31,18,10.0,132,184806
87,97,90,96,100.0,201,5447
57,18,9,40,65.0,136,170615
78,72,62,90,97.0,181,170644
10,34,31,16,63.0,131,244388
86,86,88,68,47.0,172,187325
37,21,22,18,34.0,129,222658
85,98,99,47,46.0,178,192535
22,47,37,15,39.0,134,188248
22,24,33,63,18.0,135,208426
97,90,83,98,76.0,193,2505
7,16,29,70,82.0,140,22675
11,97,19,63,82.0,155,94489
58,59,72,21,87.0,158,129447
71,94,93,90,86.0,187,225394
96,78,79,42,69.0,172,100086
6,3,23,13,42.0,115,69655
57,60,70,82,28.0,159,115285
91,97,11,91,59.0,169,213501
59,49,51,76,48.0,155,22042
69,88,90,97,88.0,187,188543
90,78,1,86,34.0,152,8203
52,32,23,21,21.0,133,242180
65,71,90,79,79.0,174,3097
74,61,65,50,43.0,156,175830
15,80,55,32,38.0,143,17824
78,69,83,71,75.0,172,225686
98,80,99,97,76.0,197,220163
39,51,18,7,69.0,137,208189
61,75,58,56,13.0,151,9194
9,39,35,31,72.0,137,191001
77,90,90,87,19.0,173,103996
44,26,53,32,19.0,137,209137
52,14,44,60,40.0,142,5040
82,93,96,80,100.0,195,89012
25,16,24,70,54.0,137,59709
30,22,51,34,69.0,142,232971
8,7,9,32,3.0,107,26476
70,45,84,37,83.0,162,161870
68,30,17,52,60.0,143,114329
72,49,71,31,22.0,150,87936
83,71,97,95,83.0,187,80461
45,62,43,50,53.0,149,25367
52,26,17,5,63.0,132,94061
78,78,82,80,81.0,176,114039
26,71,51,38,89.0,155,242161
29,16,47,12,1.0,104,187459
54,3,72,29,48.0,138,93338
16,12,17,15,17.0,118,215881
99,86,99,93,49.0,191,179318
99,98,91,79,83.0,195,68634
75,74,87,71,6.0,159,94117
47,66,54,25,12.0,141,67323
54,47,40,49,19.0,144,202817
62,37,40,34,47.0,144,96857
24,15,39,9,52.0,128,227434
35,85,91,75,29.0,163,94508
42,90,82,41,94.0,169,34000
70,97,92,85,83.0,185,161224
100,100,96,98,53.0,203,76038
68,75,86,30,28.0,157,90131
93,97,89,38,95.0,184,194933
93,83,68,27,22.0,160,81363
86,82,62,35,15.0,156,24755
46,13,20,16,7.0,121,214769
67,73,90,85,64.0,173,168891
90,85,97,92,90.0,193,21683
32,34,39,38,32.0,138,208280
9,70,51,72,59.0,148,162157
72,65,80,53,41.0,159,166006
61,27,47,86,87.0,162,16631
63,52,50,92,79.0,167,52236
27,24,18,53,57.0,135,6148
16,34,17,25,48.0,128,186963
7,36,30,81,97.0,152,128537
58,83,93,67,38.0,166,78967
48,69,36,40,82.0,155,212668
10,36,31,6,24.0,124,203731
47,77,84,91,95.0,178,120707
43,96,97,95,95.0,190,80790
71,98,70,96,99.0,193,170834
73,99,68,84,55.0,175,65022
58,16,21,23,49.0,133,198206
11,3,6,11,51.0,111,80328
100,94,100,100,95.0,243,46023
44,49,59,44,48.0,147,99868
64,88,56,78,86.0,172,145077
38,28,39,15,35.0,134,175304
6,11,20,16,62.0,122,55088
46,18,27,25,33.0,132,20533
44,34,42,33,91.0,150,211897
45,48,20,44,11.0,134,61432
61,37,71,76,35.0,155,212453
10,31,88,20,44.0,138,26513
17,24,35,8,8.0,119,178446
4,15,30,8,33.0,118,73721
96,70,72,75,79.0,178,69270
70,50,43,3,23.0,139,215954
23,37,2,86,21.0,132,229140
51,56,65,57,36.0,152,77439
37,76,97,92,97.0,183,179169
19,49,89,87,12.0,151,216030
15,32,41,42,55.0,136,62943
19,15,43,9,79.0,134,42895
9,35,24,12,19.0,123,66780
58,62,26,95,13.0,152,103877
51,64,43,54,63.0,154,55479
15,21,11,17,78.0,128,81167
14,44,27,53,40.0,136,194811
10,18,18,34,54.0,125,88399
98,98,76,97,80.0,196,84357
55,18,29,39,51.0,138,182572
28,27,48,30,13.0,130,46002
79,88,79,98,15.0,174,232042
67,17,36,25,34.0,138,148889
50,71,93,21,58.0,156,235713
31,41,64,34,63.0,146,117829
37,56,71,76,75.0,162,204039
50,30,43,33,53.0,141,25791
93,89,93,97,79.0,193,82171
3,27,31,11,3.0,113,157584
42,80,57,44,56.0,153,205379
98,86,69,81,92.0,186,60707
41,29,38,67,72.0,150,189494
42,63,66,39,14.0,144,17964
89,72,70,41,53.0,162,166640
43,46,33,9,3.0,126,186186
97,72,96,98,70.0,192,217277
77,99,96,67,96.0,190,216569
15,2,9,13,66.0,117,62823
60,60,55,20,66.0,151,74156
87,86,68,76,81.0,177,188588
80,97,100,85,58.0,186,76116
68,22,5,90,11.0,137,133490
49,36,13,6,49.0,130,112896
46,26,25,30,12.0,129,202496
75,47,73,42,29.0,153,102459
29,31,35,22,72.0,139,135457
91,36,33,35,63.0,152,226303
53,64,61,78,15.0,153,192516
77,37,4,62,8.0,132,119766
86,66,82,95,84.0,182,80665
4,12,13,38,2.0,110,245512
45,56,86,13,70.0,153,57971
51,74,76,11,4.0,141,179197
95,89,94,81,79.0,188,212338
68,60,37,8,72.0,149,168275
40,37,20,45,46.0,138,154556
5,28,12,46,23.0,123,168599
44,41,39,34,15.0,136,108276
51,38,39,31,20.0,139,28125
51,37,44,34,75.0,149,203498
31,6,9,49,15.0,121,146396
44,62,81,36,38.0,151,163745
26,67,36,55,35.0,144,137005
65,33,44,18,65.0,146,158341
24,77,59,11,14.0,136,225074
54,33,63,70,86.0,160,178615
20,58,77,89,10.0,150,225351
68,56,62,66,38.0,157,189591
34,45,29,22,9.0,129,219038
82,24,87,57,88.0,166,229534
48,34,16,20,57.0,134,104815
69,62,80,7,3.0,140,243134
15,45,17,32,95.0,142,90717
79,48,81,65,28.0,159,53555
36,30,60,57,75.0,151,144140
61,51,18,97,74.0,162,169940
67,35,8,47,88.0,146,95546
38,23,15,5,65.0,130,177840
50,100,81,55,79.0,174,198242
46,86,24,64,31.0,150,239953
51,29,8,28,64.0,135,244038
8,23,17,33,91.0,135,176771
4,65,26,19,47.0,130,145285
24,56,79,45,50.0,148,108115
8,74,38,30,1.0,125,107988
13,20,28,33,13.0,123,98640
59,35,71,4,90.0,151,73902
11,4,18,5,51.0,114,173710
65,48,59,83,38.0,158,157451
22,16,24,15,9.0,118,58265
82,69,96,85,33.0,173,242394
92,67,83,89,53.0,175,32208
76,49,67,21,48.0,150,164230
16,23,43,4,10.0,119,102668
39,14,29,56,61.0,139,183879
54,28,89,78,62.0,160,79794
39,79,87,91,87.0,176,146833
37,6,16,3,1.0,93,153843
97,100,99,94,42.0,196,19214
89,92,91,78,68.0,183,140857
83,33,47,42,41.0,149,26103
41,73,59,55,25.0,151,58611
71,93,59,80,56.0,169,117979
51,59,75,47,69.0,158,72264
41,58,66,55,81.0,158,200623
42,33,69,68,26.0,149,112813
2,30,45,54,58.0,133,232655
56,63,36,60,96.0,162,201566
59,33,8,50,62.0,139,231952
19,48,66,86,78.0,159,62376
39,37,63,15,77.0,147,45024
80,98,72,87,50.0,177,70661
97,82,85,98,30.0,184,142318
44,69,82,34,21.0,151,232456
57,60,43,38,73.0,154,194498
88,51,44,7,40.0,146,236728
5,24,52,67,10.0,129,68016
67,16,13,81,9.0,136,30002
60,54,53,56,71.0,158,186597
24,51,40,44,94.0,152,134620
40,40,33,54,68.0,147,781
18,26,21,5,1.0,97,54751
100,83,100,86,84.0,214,43565
81,76,84,62,54.0,167,125302
20,19,6,56,56.0,127,52400
83,90,86,47,57.0,169,211914
29,60,85,75,71.0,162,55114
18,43,25,21,36.0,130,866
7,7,4,25,2.0,102,203956
83,96,96,100,98.0,217,140032
13,2,9,26,10.0,107,234478
56,50,37,51,48.0,148,106994
20,34,61,19,61.0,139,40115
4,28,13,9,1.0,91,62500
92,75,57,92,58.0,174,122207
36,36,53,38,67.0,147,130419
51,64,37,54,70.0,154,29364
44,61,55,45,42.0,148,214275
30,55,34,77,72.0,154,49469
69,56,56,74,80.0,165,233717
89,85,92,98,31.0,182,197538
63,52,95,61,30.0,160,234622
17,57,38,79,89.0,156,226885
14,5,13,15,49.0,117,245910
29,52,38,88,1.0,140,64167
41,58,67,41,59.0,150,194307
7,86,72,12,71.0,147,241612
83,69,40,21,38.0,151,72726
28,27,10,28,1.0,100,162522
86,95,85,96,48.0,183,16703
67,80,91,55,6.0,156,179776
78,88,96,46,21.0,167,94140
52,50,24,80,70.0,155,112803
50,64,52,53,47.0,152,145788
3,83,77,27,25.0,141,16778
73,29,43,58,45.0,149,81563
26,36,17,8,13.0,121,239966
34,30,33,47,1.0,112,13116
70,79,67,57,94.0,171,181745
66,32,51,41,68.0,151,2702
92,100,100,98,64.0,202,230097
38,40,9,2,33.0,123,139999
24,32,23,46,58.0,136,71479
47,20,19,35,10.0,127,171080
82,76,38,62,78.0,166,232914
30,61,73,8,95.0,153,31779
89,99,55,45,60.0,171,24662
43,81,19,3,68.0,142,238391
57,97,55,86,30.0,168,48213
97,93,94,98,100.0,206,217837
7,15,21,1,59.0,115,62218
61,56,60,34,25.0,148,126610
41,47,40,11,2.0,126,197869
74,91,74,42,97.0,175,43820
23,8,3,9,1.0,87,61015
5,8,24,11,20.0,115,168245
36,36,37,38,7.0,131,205875
17,82,26,67,70.0,151,190175
98,60,75,65,19.0,166,56070
45,42,68,39,32.0,146,246200
61,60,53,85,25.0,158,145661
52,48,35,33,12.0,136,149505
30,10,27,21,20.0,125,224024
100,97,95,94,68.0,199,157116
86,73,93,95,6.0,171,229070
3,4,16,41,7.0,109,71243
64,61,65,73,100.0,192,139696
77,92,99,27,56.0,170,105394
20,30,32,35,56.0,135,150696
57,85,95,68,45.0,168,209764
80,78,47,62,71.0,166,220843
40,50,42,37,1.0,116,243629
20,11,11,4,39.0,116,39749
48,29,20,31,17.0,131,181248
29,6,12,27,3.0,113,42352
79,44,55,47,100.0,169,117146
25,5,16,46,49.0,126,170352
46,21,7,44,33.0,130,184466
39,41,46,48,34.0,143,80174
73,9,17,40,62.0,138,23181
63,89,74,39,79.0,166,44585
63,23,47,36,29.0,141,115256
58,82,72,54,78.0,166,153882
92,85,61,94,92.0,186,158084
30,67,73,68,84.0,162,210273
99,98,97,89,83.0,201,31414
77,93,80,81,84.0,181,55761
19,51,46,16,41.0,135,64452
92,54,43,87,25.0,163,59820
69,22,1,48,77.0,136,101896
57,27,14,31,72.0,140,89510
61,68,75,59,57.0,160,220204
74,91,72,78,53.0,170,159795
25,11,13,25,40.0,123,161274
81,96,96,83,84.0,188,208333
56,90,84,64,74.0,171,241547
18,27,29,38,13.0,126,219127
53,55,35,38,16.0,141,117671
67,92,77,98,70.0,182,190872
48,23,49,81,91.0,159,97351
16,28,28,47,64.0,137,159664
76,41,20,68,88.0,158,233572
57,26,16,17,52.0,133,240580
16,6,14,23,6.0,112,44955
97,82,69,89,92.0,187,153904
20,68,47,74,22.0,148,84081
16,22,8,48,31.0,125,37178
97,81,96,86,55.0,183,29097
77,72,76,76,93.0,177,115315
30,3,11,50,39.0,123,213687
54,44,51,74,91.0,162,131482
76,57,25,35,44.0,147,103132
39,46,36,19,84.0,146,102451
30,10,17,32,71.0,132,233111
1,9,20,32,30.0,117,174789
78,96,73,29,56.0,164,54478
33,13,9,32,43.0,125,235547
34,64,78,22,74.0,153,28107
66,51,61,79,38.0,158,58398
21,32,21,29,82.0,138,185769
6,49,52,80,90.0,154,34067
60,67,37,92,85.0,169,171809
54,78,94,96,100.0,207,165483
63,60,78,62,46.0,158,131678
35,4,22,5,60.0,122,197517
70,17,39,49,21.0,142,9174
28,46,55,37,68.0,147,66402
19,77,52,62,59.0,151,178139
91,89,99,77,86.0,190,193
69,37,40,77,38.0,152,229185
45,75,84,99,61.0,173,128359
8,18,4,30,47.0,117,185233
77,45,74,29,20.0,150,101581
98,99,100,88,55.0,196,102009
27,39,31,47,95.0,150,189121
27,15,7,55,22.0,125,139474
46,19,33,6,24.0,129,183559
13,24,37,56,15.0,131,152975
14,28,32,9,14.0,121,208578
64,65,43,62,22.0,152,118798
38,40,24,77,96.0,157,194180
64,77,25,55,89.0,161,19968
93,89,94,78,50.0,179,116943
78,35,43,33,27.0,145,102455
73,15,20,60,1.0,115,230738
92,69,67,56,60.0,166,2693
24,53,23,7,13.0,125,51206
51,49,43,63,48.0,149,75560
13,42,35,94,56.0,149,200812
30,40,17,1,30.0,105,35688
38,58,45,70,60.0,152,135919
39,38,47,14,94.0,149,192515
20,6,32,17,48.0,124,139406
70,51,70,81,25.0,159,208380
18,2,9,52,2.0,109,153115
26,78,67,48,20.0,148,141294
9,8,2,18,28.0,109,163033
35,50,30,33,1.0,112,34781
31,31,21,50,17.0,132,138723
29,39,8,35,87.0,139,169322
63,95,86,62,67.0,173,61608
64,52,58,7,29.0,142,58311
30,21,28,85,21.0,141,199144
59,17,14,70,70.0,145,104503
